user_id,location,isbn,rating,book_title,book_author,year_of_publication,publisher
101209,"ft huachuca, arizona, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
102967,"olympia, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
103699,"salt lake city, utah, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
105517,"calgary, alberta, canada",042511774X,10,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
105979,"oakland, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
109785,"new york, new york, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
110912,"milpitas, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
111035,"mountain view, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
111979,"seattle, washington, usa",042511774X,7,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
113270,"evanston, illinois, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
113519,"pleasanton, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
113904,"baltimore, maryland, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
114444,"alexandria, virginia, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
114544,"antelope, california, usa",042511774X,6,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
115490,"dekalb, illinois, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
115907,"sunnyvale, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
117956,"new castle, indiana, usa",042511774X,6,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
118484,"wonder lake, illinois, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
124259,"boulder, colorado, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
127417,"beacon, new york, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
127826,"duluth, georgia, usa",042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
127914,"anchorage, alaska, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
129358,"highland, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
130474,"nashville, tennessee, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
134467,"mannheim, baden-württemberg,",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
135382,"st.paul, minnesota, usa",042511774X,7,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
141710,"omaha, nebraska, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
144531,"pleasanton, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
144667,"seattle, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
145619,"middletown, connecticut, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
146648,"berwick, nova scotia, canada",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
146874,"lilburn, georgia, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
147224,"mechanicsburg, pennsylvania, usa",042511774X,10,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
151757,"north canton, ohio, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
152186,"windsor, ontario, canada",042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
152939,"glasgow, scotland, united kingdom",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
152990,"waterville, nova scotia, canada",042511774X,10,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
153513,"little rock, arkansas, usa",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
153662,"ft. stewart, georgia, usa",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
154730,"encinitas, california, usa",042511774X,2,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
162155,"federal way, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
163307,"tulsa, oklahoma, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
166123,"cortez, colorado, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
166581,"rogers, arkansas, usa",042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
166596,"greenwood, british columbia, canada",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
167189,"coburg, oregon, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
171118,"toronto, ontario, canada",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
174154,"crystal lake, ,",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
174304,"st. louis, missouri, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
174501,"austin, texas, usa",042511774X,6,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
176230,"cheyenne, wyoming, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
178667,"freehold, new jersey, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
180915,"sofia, n/a, bulgaria",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
181176,"st. louis, missouri, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
181223,"windham, new hampshire, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
184547,"seattle, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
186527,"richmond, vermont, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
186848,"madison, wisconsin, usa",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
187425,"san francisco, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
191716,"tatamagouche, nova scotia, canada",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
193499,"deland, florida, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
196077,"disputanta, virginia, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
196475,"philadelphia, pennsylvania, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
198711,"little canada, minnesota, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
201526,"vancouver, british columbia, canada",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
201677,"hawthorne, new jersey, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
203621,"weehawken, new jersey, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
209536,"erith, kent, united kingdom",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
210717,"wantagh, new york, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
210921,"davis, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
211426,"pueblo, colorado, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
215988,"lake oswego, oregon, usa",042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
217375,"st. petersburg, florida, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
221445,"portland, oregon, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
223087,"sherman oaks, california, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
223154,"wilmington, north carolina, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
224138,"carlsbad, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
224764,"rockaway, new jersey, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
224923,"cleveland, ohio, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
226205,"romeoville, illinois, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
228998,"lincoln, nebraska, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
229085,"grass valley, california, usa",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
232131,"oakland, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
234828,"fairbanks, alaska, usa",042511774X,9,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
235123,"raleigh, north carolina, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
236959,"st. louis, missouri, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
238227,"wauwatosa, wisconsin, usa",042511774X,5,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
238526,"charleston, south carolina, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
238545,"mountain view, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
241652,"duluth, minnesota, usa",042511774X,7,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
244171,"moline, illinois, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
245645,"phoenix, arizona, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
245963,"saint louis, missouri, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
246655,"mooresville, north carolina, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
248727,"emmerich, nordrhein-westfalen, germany",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
251613,"sonoma, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
252848,"vinton, virginia, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
254053,"hackettstown, new jersey, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
254467,"walnut creek, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
259388,"oakland, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
259829,"madison, wisconsin, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
265115,"vista, california, usa",042511774X,3,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
266283,"walla walla, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
266457,"white oak, texas, usa",042511774X,8,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
269566,"seattle, washington, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
271284,"alexandria, virginia, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
271593,"warren, pennsylvania, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
273140,"huntingdon, pennsylvania, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
277195,"san francisco, california, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
278535,"oshkosh, wisconsin, usa",042511774X,0,Breathing Lessons,Anne Tyler,1994,Berkley Publishing Group
67,"framingham, massachusetts, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
254,"minneapolis, minnesota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
885,"jacksonville, texas, usa",804106304,5,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1424,"north avoca, new south wales, australia",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1650,"victoria, british columbia, canada",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
1773,"northridge, california, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2891,"beaverton, oregon, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
3026,"kuala lumpur, kuala lumpur, malaysia",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
3350,"colorado springs, colorado, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
4017,"new orleans, louisiana, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
4225,"ottawa, ontario, canada",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
5903,"vienna, vienna, austria",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
6251,"wahiawa, hawaii, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
6323,"wilmington, north carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
6575,"seattle, washington, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
7346,"sunnyvale, california, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
7736,"richmond, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
7856,"drachten, friesland, netherlands",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
7958,"oeiras, lisbon, portugal",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
8253,"tulsa, oklahoma, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
9747,"o`fallon, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
11657,"cincinnati, ohio, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
11676,"n/a, n/a, n/a",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
11993,"lakewood, colorado, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
12569,"selangor, subang jaya, malaysia",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
13995,"adelaide, south australia, australia",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
14393,"vienna, ,",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
14897,"shiki, saitama, japan",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
15408,"cary, north carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
15957,"sydney, new south wales, australia",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
16454,"delta, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
16795,"mechanicsville, maryland, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
17003,"carlsbad, california, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
17282,"irwin, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
18082,"southern, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
18133,"raleigh, north carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
18172,"levittown, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
18254,"nanaimo, british columbia, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
20119,"manchester, new hampshire,",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
20755,"martinez, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
21014,"fresno, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
22625,"lynbrook, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
23664,"exeter, new hampshire, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
23768,"st. louis, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
24394,"santa barbara, california, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
25966,"key west, florida, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
28204,"south ohio, nova scotia, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30182,"pownal, vermont, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30276,"wildwood, new jersey, usa",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30333,"ogallala, nebraska, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30533,"charleston, south carolina, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30806,"halifax, nova scotia, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
30971,"skokie, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
31006,"woodland, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
31226,"sofia, n/a, bulgaria",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
31315,"henryville, indiana, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
31688,"mesa, arizona, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
31919,"skokie, illinois, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
32773,"olathe, kansas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
33263,"alliance, ohio, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
33319,"calgary, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
34193,"everett, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
35050,"west columbia, south carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
35859,"duluth, minnesota, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36540,"norristown, pennsylvania, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36677,"studio city, california, usa",804106304,5,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36715,"lexington, kentucky, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36836,"raleigh, north carolina, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36907,"dunnville, ontario, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
36973,"new york, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
37493,"auxvasse, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
37950,"calgary, alberta, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
38295,"azusa, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
38464,"tharston, norwich, england, united kingdom",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
38802,"helsinki, uusimaa, finland",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
38899,"richmond, british columbia, canada",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
39345,"jacksonville, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
39440,"burnaby, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
39646,"fairless hills, pennsylvania, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
39773,"miami, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
40330,"germantown, maryland, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
40553,"st. cloud, minnesota, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
40617,"shelton, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
41589,"bellingham, washington, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
43337,"new york, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
43619,"shrewsbury, massachusetts, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
43806,"delano, minnesota, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
45297,"oak creek, wisconsin, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
45557,"flossmoor, illinois, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
46062,"watertown, massachusetts, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
46269,"recife, pernambuco, brazil",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
46345,"annapolis, maryland, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
46404,"vancouver, british columbia, canada",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
47117,"houston, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
49980,"new hartford, new york, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
50204,"lebanon, pennsylvania, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
50225,"fresno, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
50711,"norfolk, virginia, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
51891,"downers grove, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
52199,"houston, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
52256,"duluth, minnesota, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
52584,"livermore, california, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
52917,"bellevue, washington, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
53241,"hillsborough, new jersey, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
53418,"puyallup, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
54493,"baton rouge, louisiana, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
54605,"penngrove, california, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
55272,"panama city, florida, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
55492,"antioch, illinois, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
55548,"chamblee, georgia, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
56447,"sturgis, michigan, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
56598,"albuquerque, new mexico, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
56661,"green, ohio, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
56856,"escondido, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
58382,"bountiful, utah, usa",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
59150,"victoria, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
60244,"alvin, texas, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
60392,"bardonia, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
60555,"grayling, michigan, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
60707,"manchester, new hampshire, usa",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
62755,"dublin, texas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
63389,"saratoga, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
63394,"eufaula, alabama, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
64861,"st. louis, missouri, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
66942,"kuching, sarawak, malaysia",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
68721,"calgary, alberta, canada",804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
68886,"miami, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
68984,"aurora, illinois, usa",804106304,5,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
69971,"pinehurst, north carolina, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
70052,"st. john`s, ontario, canada",804106304,6,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
71162,"halifax, nova scotia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
71648,"prince george, british columbia, canada",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
72099,"el cajon, ,",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
73196,"little rock, arkansas, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
73588,"astoria, new york, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
73681,"almada, setúbal, portugal",804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
74665,"new bedford, massachusetts, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
74709,"macomb, michigan, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
75251,"cape coral, florida, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
76512,"warminster, pennsylvania, usa",804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
76818,"little rock, arkansas, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
77473,"seattle, washington, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
78553,"el cajon, california, usa",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
79815,"new york, new york, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
79942,"mackay, queensland, australia",804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
80203,"olympia, wa, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
80683,"new castle, delaware, usa",804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
