MAL_ID,Name,Score,,,,,,
40410,Ring no Seraph,6.54,,,,,,
40412,Japanda,5.28,,,,,,
40414,Hitojichi Koukan feat. Hatsune Miku,5.9,,,,,,
40415,Senkou Progress,4.4,,,,,,
40416,Date A Bullet: Dead or Bullet,7.51,,,,,,
40417,Fruits Basket 2nd Season,8.54,,,,,,
40421,Given Movie,8.19,,,,,,
40423,Taeko no Nichijou,4.4,,,,,,
40425,Neko Neko Nihonshi Movie: Ryouma no Hachamecha Time Travel ze yo!,4.4,,,,,,
40427,Beotkkotnamu Kokkiri Sup,4.4,,,,,,
40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,4.4,,,,,,
40430,Uchuu Seibutsu Jirou,4.4,,,,,,
40431,Starmyu 3rd Season: Encore,4.4,,,,,,
40434,Mo Dao Zu Shi 3rd Season,4.4,,,,,,
40435,Mo Dao Zu Shi Q,8.14,,,,,,
40436,Peter Grill to Kenja no Jikan,5.51,,,,,,
40437,Mono no Kamisama Cocotama,4.4,,,,,,
40438,Obsolete,5.77,,,,,,
40439,Xiong Chumo: Bian Xing Ji,4.4,,,,,,
40440,Xiong Chumo: Yuanshi Shidai,4.4,,,,,,
40441,Sunny,4.4,,,,,,
40442,Initiation feat. Hatsune Miku,5.65,,,,,,
40452,Kaze to Tomoni,4.4,,,,,,
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,6.32,,,,,,
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,7.49,,,,,,
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,8.72,,,,,,
40459,Ensemble Stars! Picture Drama,4.4,,,,,,
40460,Nakanohito Genome [Jikkyouchuu]: Knots of Memories,6.76,,,,,,
40462,Ensemble Stars! Recap Special,6.05,,,,,,
40463,Kimi no Kimochi,4.4,,,,,,
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,6.4,,,,,,
40465,Chuubyou Gekihatsu Boy Special,6.86,,,,,,
40468,Smileflower,4.4,,,,,,
40471,Nozoki Kanojo,5.88,,,,,,
40472,Boku to Joi no Shinsatsu Nisshi The Animation,6.85,,,,,,
40473,Chou Futsuu Toshi Kashiwa Densetsu R,4.47,,,,,,
40474,Googuri Googuri,4.4,,,,,,
40475,Ringing City,4.4,,,,,,
40476,Atomic World,4.4,,,,,,
40477,Curry Meshi x Zombieland Saga,5.89,,,,,,
40478,Kamiusagi Rope x Ricordi,4.4,,,,,,
40479,Karrimor Mountain Club 2,4.4,,,,,,
40480,Sound & Fury,6.12,,,,,,
40482,Osu no Buu-chan,4.4,,,,,,
40483,Murenase! Seton Gakuen,7.08,,,,,,
40484,Chuanyue Huoxian: Youling Jihua,4.4,,,,,,
40485,Strike the Blood IV,7.05,,,,,,
40486,Strike the Blood: Kieta Seisou-hen,6.89,,,,,,
40487,Eily wa Ou-sama!,4.4,,,,,,
40488,Futsal Boys!!!!!,4.4,,,,,,
40489,Sword Art Online: Alicization - War of Underworld Reflection,6.75,,,,,,
40491,Hyperventilation,7.16,,,,,,
40495,Tayo-ui Gonglyong Eodeubencheo,4.4,,,,,,
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",7.34,,,,,,
40497,Mahouka Koukou no Rettousei: Raihousha-hen,7.31,,,,,,
40499,Feed,4.4,,,,,,
40502,Yanoya,4.4,,,,,,
40504,Major 2nd (TV) 2nd Season,7.6,,,,,,
40506,Shadowverse (TV),5.09,,,,,,
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,4.4,,,,,,
40508,Anata no Koe,4.4,,,,,,
40509,Kimi no Tonari ni Itai Kara,4.4,,,,,,
40513,Nami yo Kiitekure,7.37,,,,,,
40515,Nihon Chinbotsu 2020,6.43,,,,,,
40517,Ano Hi no Kokoro wo Toraete,6.01,,,,,,
40519,Youma Shoukan e Youkoso,6.6,,,,,,
40520,Chii-chan Kaihatsu Nikki,6.27,,,,,,
40521,Kiss Hug,6.65,,,,,,
40523,"Yamasuki, Yamazaki",4.4,,,,,,
40526,"Dragon, Ie wo Kau.",4.4,,,,,,
40527,Smile,4.4,,,,,,
40529,No Guns Life 2nd Season,7.05,,,,,,
40530,Jaku-Chara Tomozaki-kun,7.01,,,,,,
40531,Akai Yama Aoi Yama Shiroi Yama,4.4,,,,,,
40532,Appare-Ranman!,7.33,,,,,,
40539,Ichigo no Hanayome-san,4.4,,,,,,
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,7.42,,,,,,
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.14,,,,,,
40543,King of Prism All Stars: Prism Show☆Best Ten,4.4,,,,,,
40550,Assault Lily: Bouquet,6.46,,,,,,
40552,Soushunfu,4.4,,,,,,
40553,Watashi no Ningyou,4.4,,,,,,
40554,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",4.4,,,,,,
40555,Heart Chrome feat. Anon & Kanon,4.4,,,,,,
40556,Electric Love feat. Hatsune Miku,5.84,,,,,,
40557,Sweet Devil feat. Hatsune Miku,6.07,,,,,,
40558,Little Scarlet Bad Girl feat. Hatsune Miku,5.93,,,,,,
40559,TRAPxTRAP feat. Hatsune Miku,5.66,,,,,,
40560,Baby Maniacs feat. Hatsune Miku,5.63,,,,,,
40562,Otanjoubi Omedetou,4.4,,,,,,
40564,Blue Star feat. Hatsune Miku,5.83,,,,,,
40567,Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,4.4,,,,,,
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,4.4,,,,,,
40569,Raison d'être,7.43,,,,,,
40570,The Peak,4.4,,,,,,
40571,Majo no Tabitabi,7.57,,,,,,
40573,Sotsugyou Mae: 10-hi de 100 no Dekigoto,4.4,,,,,,
40576,Watashi to Piano,4.4,,,,,,
40578,Lupin III: Prison of the Past,6.84,,,,,,
40582,Omoide Onigiri,4.4,,,,,,
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",4.4,,,,,,
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,6.97,,,,,,
40590,Utawarerumono: Futari no Hakuoro,4.4,,,,,,
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,,,,,,
40593,Furusato no Gogatsu,4.4,,,,,,
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6.75,,,,,,
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.54,,,,,,
40597,Sol Levante,5.07,,,,,,
40598,Itekoma Hits,4.4,,,,,,
40599,Natane Shigure,4.4,,,,,,
40600,Obaachan Moshikashite,4.4,,,,,,
40602,7 Seeds 2nd Season,7.17,,,,,,
40603,My Boy,4.4,,,,,,
40608,Muv-Luv Alternative,4.4,,,,,,
40610,Healin' Good♡Precure,6.88,,,,,,
40612,Pokke,4.4,,,,,,
40613,Altered Carbon: Resleeved,6.56,,,,,,
40615,Umibe no Étranger,4.4,,,,,,
40616,Megane,4.4,,,,,,
40619,Suppon Pon Pon,4.4,,,,,,
40620,Uramichi Oniisan,4.4,,,,,,
40621,Shimajirou to Sora Tobu Fune,4.4,,,,,,
40623,Dokyuu Hentai HxEros,5.74,,,,,,
40625,Sayounara Concert,4.4,,,,,,
40626,Shobo Kujira Chibi Cobra,4.4,,,,,,
40628,A Brightening Life,4.4,,,,,,
40630,Saga Incident,6.92,,,,,,
40632,Peng Ran Xindong,4.4,,,,,,
40633,Seishun,4.4,,,,,,
40636,Marco to Ginga Ryuu,4.4,,,,,,
40638,Wan Guo Zhi,4.4,,,,,,
40639,Tonari no Ie no Anette-san The Animation,6.53,,,,,,
40641,Lilttle Wonders: Sneeze,4.4,,,,,,
40642,Yakusoku (2011),4.4,,,,,,
40644,Miki no Mikoto (TV),4.4,,,,,,
40645,Kaigo to Ikiru,4.4,,,,,,
40646,Yes ka No ka Hanbun ka,7.34,,,,,,
40651,Kandagawa Jet Girls Recap,5.32,,,,,,
40652,Onmyou Hyakki Monogatari,4.4,,,,,,
40655,Melon no Kirime,4.4,,,,,,
40656,Girls & Panzer: Taiyaki War!,7.18,,,,,,
40658,** Kouhai,7.14,,,,,,
40659,Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,6.75,,,,,,
40660,Start,5.29,,,,,,
40661,Jashin-chan Dropkick': Chitose-hen,7.09,,,,,,
40664,Shoujo☆Kageki Revue Starlight Movie,4.4,,,,,,
40665,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,4.4,,,,,,
40667,Jigoku Shoujo Recap,6.22,,,,,,
40670,Usagi no Mofy (TV),4.4,,,,,,
40671,Usagi no Mofy (TV 2014),4.4,,,,,,
40672,Usagi no Mofy (TV 2016),4.4,,,,,,
40673,Tokyo Mikansei,4.4,,,,,,
40674,Nantoka Tengoku,4.4,,,,,,
40677,Argonavis from BanG Dream!,6.76,,,,,,
40679,2.43: Seiin Koukou Danshi Volley-bu,6.41,,,,,,
40682,Kingdom 3rd Season,8.4,,,,,,
40683,Carry Me Off feat. Hatsune Miku,5.83,,,,,,
40684,Twinkle World feat. Hatsune Miku,5.87,,,,,,
40685,Super Cub,4.4,,,,,,
40686,Desktop Cinderella feat. Hatsune Miku,5.72,,,,,,
40687,Cleaning Switch,5.23,,,,,,
40689,Obentou Bako no Uta: Anata e no Otegami,4.4,,,,,,
40690,Crazy Roulette,6.39,,,,,,
40691,Kiss of Life,6.38,,,,,,
40693,The iDOLM@STER Cinderella Girls: Spin-off!,6.3,,,,,,
40694,Dosukoi!! Tarou,4.4,,,,,,
40695,Zou da Zou,4.4,,,,,,
40699,Ai no Tabidachi,4.4,,,,,,
40700,Shikijou Kyoudan,6.74,,,,,,
40701,Monochro∞Blue Sky,4.4,,,,,,
40702,Life Size,4.4,,,,,,
40703,Melody Line,4.4,,,,,,
40707,Shiohi Girls: Vongole Bianco,4.4,,,,,,
40708,Monster Musume no Oishasan,6.51,,,,,,
40709,Iiwake Love Song,4.4,,,,,,
40710,Distorted Princess,4.4,,,,,,
40711,Gantz x Senran Kagura New Link,5.36,,,,,,
40712,Azur Lane Recap,5.71,,,,,,
40713,Memories (Music),4.4,,,,,,
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,6.28,,,,,,
40715,To Dimension,4.4,,,,,,
40716,Kakushigoto (TV),8.02,,,,,,
40717,Kaiju Decode,4.4,,,,,,
40721,Templex,4.4,,,,,,
40722,Deemo the Movie,4.4,,,,,,
40727,Out of My Mind,4.4,,,,,,
40728,Bijutsu Kyouiku,4.4,,,,,,
40729,Nomad: Megalo Box 2,4.4,,,,,,
40730,Tian Guan Ci Fu,8.33,,,,,,
40732,Shao Nian Ge Xing 2,4.4,,,,,,
40733,Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,7.27,,,,,,
40734,Yao Shen Ji Zhi Hei Yu Pian,7.46,,,,,,
40735,Tian Bao Fuyao Lu,7.24,,,,,,
40737,Tumbled Cat,4.4,,,,,,
40738,Natsunagu!,5.84,,,,,,
40741,Jikan wo Sutete,4.4,,,,,,
40742,Hakken,4.4,,,,,,
40745,Sushi,4.4,,,,,,
40746,Overflow,6.76,,,,,,
40747,Dounika Naru Hibi,5.5,,,,,,
40748,Jujutsu Kaisen (TV),8.54,,,,,,
40749,"Maou-sama, ""Petit"" Retry!",5.76,,,,,,
40750,Kaifuku Jutsushi no Yarinaoshi,6.22,,,,,,
40752,Bishounen Tanteidan,4.4,,,,,,
40753,Cinderella Girls Gekijou: Climax Season Specials,4.4,,,,,,
40755,Machikado Mazoku Mini,5.85,,,,,,
40758,Hulaing Babies Petit,4.4,,,,,,
40761,Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps,6.59,,,,,,
40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,6.06,,,,,,
40763,Show By Rock!! Mashumairesh!!,6.91,,,,,,
40765,Underdog,4.4,,,,,,
40768,Gaina Tamager,4.4,,,,,,
40769,Rifle Is Beautiful Recap,5.55,,,,,,
40776,Haikyuu!!: To the Top 2nd Season,8.57,,,,,,
40778,Planetarian: Snow Globe,4.4,,,,,,
40779,Tenchi Muyou! Ryououki: Heianmuyo! Picture Drama,4.4,,,,,,
40780,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,5.58,,,,,,
40783,"Shachou, Battle no Jikan Desu!",5.87,,,,,,
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,8.23,,,,,,
40785,Koala no Goodbye Song,4.4,,,,,,
40786,Skate-Leading☆Stars,6.4,,,,,,
40787,Josee to Tora to Sakana-tachi,7.44,,,,,,
40793,Bokutachi no Kidzuki-hen,4.4,,,,,,
40794,Tsuyoku,4.4,,,,,,
40799,"Attakai tte, Gohoubi da.",5.84,,,,,,
40800,Bedtime Candy 2-gou,4.4,,,,,,
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,5.67,,,,,,
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,6.75,,,,,,
40806,Huyao Xiao Hongniang: Wei Sheng,6.87,,,,,,
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,6.54,,,,,,
40808,Jewelpet: Attack Travel!,4.4,,,,,,
40811,Kuroi Neko,4.4,,,,,,
40812,Furidashi,4.4,,,,,,
40813,Kukuriraige: Sanseitai Denki,4.4,,,,,,
40814,Seitokai Yakuindomo Movie 2,4.4,,,,,,
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.16,,,,,,
40816,Zenbu Wakatteru,4.4,,,,,,
40817,I'm Here,4.4,,,,,,
40819,Kyonyuu Princess Saimin,6.8,,,,,,
40823,Ni Zhuan Ci Yuan: AI Jue Qi,6.46,,,,,,
40827,"Maware Migi, Nigerunda",4.4,,,,,,
40828,Onnanoko ni Naritai,6.84,,,,,,
40830,"Bokura no Te ni wa Nanimo Nai kedo,",4.4,,,,,,
40831,Sekai wo Musubou,4.4,,,,,,
40832,Mukashi Keibanashi,4.4,,,,,,
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,6.96,,,,,,
40834,Ousama Ranking,4.4,,,,,,
40835,Aishen Qiaokeli-ing: Wanjie Jinian,6.55,,,,,,
40836,Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,5.99,,,,,,
40837,Love: Sayonara wa Iwanai,4.4,,,,,,
40839,"Kanojo, Okarishimasu",7.37,,,,,,
40840,Soumatou,4.4,,,,,,
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,7.48,,,,,,
40842,Idoly Pride,6.79,,,,,,
40844,Fantastic World,4.4,,,,,,
40845,Marudase Kintarou,5.23,,,,,,
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,6.15,,,,,,
40850,Breakers,6.35,,,,,,
40851,Sagashimono (ONA),4.4,,,,,,
40852,Dr. Stone: Stone Wars,8.29,,,,,,
40853,Stand By Me Doraemon 2,4.4,,,,,,
40854,BanG Dream! Garupa☆Pico: Oomori,7.63,,,,,,
40855,Hajimete no Hitozuma,6.31,,,,,,
40858,Psycho-Pass 3: First Inspector,7.88,,,,,,
40859,Gottsuo-sama,4.4,,,,,,
40861,Hakumei no Tsubasa,7.61,,,,,,
40863,Oshiri Tantei Movie 2: Tentou Mushi Iseki no Nazo,4.4,,,,,,
40868,Chanto...,4.4,,,,,,
40870,SSSS.Dynazenon,4.4,,,,,,
40873,Granblue Fantasy The Animation Season 2 Extras,6.58,,,,,,
40876,Ai Zai Xi Yuan Qian,4.4,,,,,,
40877,Suki tte Nandarou... Namida,4.4,,,,,,
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.62,,,,,,
40880,Kiratto Pri☆chan Season 3,6.51,,,,,,
40881,Pokemon Movie 23: Coco,4.4,,,,,,
40885,Can Ci Pin,4.4,,,,,,
40888,Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,4.4,,,,,,
40889,Teleport,4.4,,,,,,
40890,Gundam: G no Reconguista Movie II - Bellri Gekishin,6.17,,,,,,
40893,Komatta Jiisan,6.42,,,,,,
40894,Kyokou Suiri Mini Anime,5.71,,,,,,
40897,Marulk-chan no Nichijou,6.77,,,,,,
40900,Mr.AFFECTiON,7.06,,,,,,
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.55,,,,,,
40902,Shokugeki no Souma: Gou no Sara,7.35,,,,,,
40903,Riyuu,4.4,,,,,,
40904,Bokutachi no Remake,4.4,,,,,,
40905,Tsuki no Buranko,4.4,,,,,,
40906,Dragon Quest: Dai no Daibouken (2020),7.08,,,,,,
40907,World Trigger 2nd Season,8.09,,,,,,
40908,Kemono Jihen,7.56,,,,,,
40909,Wan Jie Xian Zong 3rd Season,7.28,,,,,,
40911,Yuukoku no Moriarty,7.97,,,,,,
40914,Aishite Aishite Aishite,6.64,,,,,,
40917,Kappapa,4.4,,,,,,
40921,Urashimasakatasen no Nichijou Special,4.4,,,,,,
40922,Inmou,5.78,,,,,,
40924,22/7: 8＋3=?,6.54,,,,,,
40928,Doko kara Kita no,4.4,,,,,,
40930,Azur Lane: Bisoku Zenshin!,7,,,,,,
40932,Null Peta Special,5.62,,,,,,
40934,Bungou to Alchemist: Shinpan no Haguruma,6.33,,,,,,
40935,Beastars 2nd Season,8.06,,,,,,
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.65,,,,,,
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,4.4,,,,,,
40939,Marumaru Manul,4.4,,,,,,
40940,Zenonzard The Animation,6.08,,,,,,
40941,Sexfriend Gakuen,4.47,,,,,,
40942,Gundam Build Divers Re:Rise 2nd Season,7.55,,,,,,
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.71,,,,,,
40953,Lalalacoco,4.4,,,,,,
40956,Enen no Shouboutai: Ni no Shou,7.78,,,,,,
40957,Shin Chuuka Ichiban! 2nd Season,6.63,,,,,,
40958,Rail Romanesque,5.02,,,,,,
40959,Jitaku Keibiin 2,6.37,,,,,,
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,4.4,,,,,,
40961,Hortensia Saga (TV),5.54,,,,,,
40964,Back Arrow,5.81,,,,,,
40966,Ling Jian Zun 3rd Season,7.03,,,,,,
40967,Bang!Bang!Bang!,6.76,,,,,,
40969,Jintian Kaishi Zuo Mingxing,6.95,,,,,,
40971,Newsong,6.44,,,,,,
40974,Kuma Kuma Kuma Bear,7.14,,,,,,
40979,Yingxiong Zai Lin,6.92,,,,,,
40982,Fate/strange Fake,6.52,,,,,,
40983,Hakushon Daimaou 2020,4.4,,,,,,
40989,Koisuru Asteroid: KiraKira Zoukan-gou,6.01,,,,,,
40991,Xue Ying Ling Zhu Zhi Qi Yu Pian,7.2,,,,,,
40994,Ni Zai Xing Guang Shen Chu,4.4,,,,,,
40995,Hentatsu (TV),5.1,,,,,,
41005,Ane Naru Mono,4.4,,,,,,
41006,Higurashi no Naku Koro ni Gou,7.03,,,,,,
41008,Murenase! Seton Gakuen Special,6.34,,,,,,
41011,Psychogram feat. Hatsune Miku,6.4,,,,,,
41019,Duel Masters Zero: Tokubetsu-hen - Tamashii Shoukan Special!,4.4,,,,,,
41022,Mousou Kanshou Daishou Renmei feat. Hatsune Miku,6.14,,,,,,
41023,Negative Shinkaron feat. Hatsune Miku,6.02,,,,,,
41025,Fumetsu no Anata e,4.4,,,,,,
41027,Kaiketsu Zorori no Kyoufu no Hanayome Sakusen,4.4,,,,,,
41028,Sore Ike! Anpanman: Fuwa Fuwa Fuwaly to Kumo no Kuni,4.4,,,,,,
41029,Amrita no Kyouen,4.4,,,,,,
41035,Melty Land Nightmare,6.19,,,,,,
41039,Vanilla,4.4,,,,,,
41051,Jie Yao,7.01,,,,,,
41052,Osomatsu-san Movie: Zensetsu Gekijou,6.7,,,,,,
41053,Dorohedoro: Ma no Omake,7.11,,,,,,
41054,High & Low: G-Sword (Special),4.4,,,,,,
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,7.44,,,,,,
41062,Tomica Kizuna Gattai: Earth Granner,4.49,,,,,,
41063,Mobile Suit Gundam G40,6.12,,,,,,
41068,Texhnolyze: Revisit,5.79,,,,,,
41074,Digimon Adventure:,6.77,,,,,,
41075,Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,4.4,,,,,,
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,4.4,,,,,,
41079,Dou Hun Wei Zhi Xuan Yue Qiyuan II,4.4,,,,,,
41080,Jue Ming Xiang Ying,4.4,,,,,,
41081,Dou Hun Wei Zhi Xuan Yue Qiyuan III,4.4,,,,,,
41084,Made in Abyss 2,4.4,,,,,,
41090,"""Star""t",5.53,,,,,,
41091,Tanitsu Shikousei Overbloom,5.71,,,,,,
41092,Minna e wo Check!,4.47,,,,,,
41093,Yao Jing Zhong Zhi Shou Ce,6.57,,,,,,
41094,Xian Wang de Richang Shenghuo,7.19,,,,,,
41096,Inunaki-mura x Taka no Tsume-dan,4.4,,,,,,
41097,Motto Shitte Fukushima!,4.4,,,,,,
41099,Re-raise,6.92,,,,,,
41100,Keshikko,4.4,,,,,,
41101,Poccolies,4.4,,,,,,
41102,Suna no Akari,4.4,,,,,,
41103,Koi to Yobu ni wa Kimochi Warui,4.4,,,,,,
41105,Chihayafuru 3: Ima Hitotabi no,6.66,,,,,,
41109,Log Horizon: Entaku Houkai,7.28,,,,,,
41111,Dennou Senshi Dokan-kun: Champ Dokan,4.4,,,,,,
41112,Tobidase! Dokan-kun Specials,4.4,,,,,,
41113,Soba Dokan,4.4,,,,,,
41114,Olga no Russia Gokouza,4.4,,,,,,
41115,Arms Rally,4.4,,,,,,
41116,Kakugen! Kakuza Tousan,4.4,,,,,,
41117,Gozonji! Kakuza Tousan,4.4,,,,,,
41118,Kakuza Tousan,4.4,,,,,,
41119,Kakuza Tousan Specials,4.4,,,,,,
41120,Fugou Keiji: Balance:Unlimited,7.56,,,,,,
41124,Zashiki Warashi no Tatami-chan,5.23,,,,,,
41132,Tokyo Autumn Session,7.57,,,,,,
41135,Dream,6.12,,,,,,
41136,Kobara Support x Kamiusagi Rope,4.4,,,,,,
41137,Battle Spirits: Kakumei no Galette,4.4,,,,,,
41146,Kandagawa Jet Girls OVA,5.6,,,,,,
41156,Kirakira Shougakusei Celeb-chan,4.4,,,,,,
41158,Leonardo Hakase to Kirin-mura no Nakama-tachi,4.4,,,,,,
41159,Leonardo Hakase to Kirin-mura no Nakama-tachi (TV),4.4,,,,,,
41160,Leonardo Hakase to Kirin-mura no Nakama desho,4.4,,,,,,
41161,Leonardo Hakase to Kirin-mura no Nakama desho: Halloween Party Da yo Kirin-mura!,4.4,,,,,,
41164,Ruru-chan no Jisatsu Haishin,7.35,,,,,,
41167,Crescent Rise,6.82,,,,,,
41168,Nakitai Watashi wa Neko wo Kaburu,7.39,,,,,,
41169,Love Live! Superstar!!,4.4,,,,,,
41170,Ryou,4.4,,,,,,
41171,Muku na Kisetsu,4.4,,,,,,
41174,Watashi no Tenshi,6.6,,,,,,
41176,Hitchcock,6.99,,,,,,
41177,Parade,6.54,,,,,,
41178,Juntoumei Shounen,6.32,,,,,,
41179,Kumo to Yuurei,6.36,,,,,,
41180,Ame to Cappuccino,6.71,,,,,,
41181,Dakara Boku wa Ongaku wo Yameta,6.96,,,,,,
41182,Love Live! Sunshine!! Photo Session,5.95,,,,,,
41183,Mofumofuiction,4.4,,,,,,
41184,Kirakira Shougakusei Celeb-chan Specials,4.4,,,,,,
41185,CP,4.4,,,,,,
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,6.12,,,,,,
41189,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,6.01,,,,,,
41190,"Annyeong, Tyrano: Yeong-wonhi, Hamkke",4.4,,,,,,
41191,Hikaru no Go Recaps,6.28,,,,,,
41192,Wena Wrist,4.42,,,,,,
41193,Star Night Snow,6.24,,,,,,
41194,Darwin's Game: Log Line,6.31,,,,,,
41195,Kokoro Yohou,7.57,,,,,,
41199,Ninja Box 2nd Season,4.4,,,,,,
41200,Suketto Sanjou!! The Animation,6.78,,,,,,
41202,"Kokoro Magic ""A to Z""",7.17,,,,,,
41203,Mugen no Ryvius: Light,4.4,,,,,,
41204,3-pun de Wakaru! Kore made no Love Live!,5.93,,,,,,
41205,Kouya no Kotobuki Hikoutai Kanzenban,4.4,,,,,,
41206,Digimon Adventure: 20 Shuunen Memorial Story,6.74,,,,,,
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",6.86,,,,,,
41210,Wan Jie Shen Zhu 2nd Season,6.78,,,,,,
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,5.96,,,,,,
41212,Niplheim no Karyuudo,5.29,,,,,,
41215,Xixing Ji Zhi Jijie Pian,4.4,,,,,,
41217,Pianoman,6.48,,,,,,
41218,Nangoku Shounen Papuwa-kun: Hoshi Kudaru Yoru ni Aimashou,4.4,,,,,,
41219,Fanren Xiu Xian Chuan Zhi Fanren Feng Qi Tian Nan,7.5,,,,,,
41220,Huo Feng Liao Yuan,4.4,,,,,,
41221,Liang Bu Yi,4.4,,,,,,
41222,Shu,4.4,,,,,,
41223,Shi Yi Chang An: Ming Yue Ji Shi You,6.62,,,,,,
41224,Bai Yao Pu,6.95,,,,,,
41226,Uzaki-chan wa Asobitai!,7.05,,,,,,
41227,Youkoso Boku desu,4.4,,,,,,
41235,Sotsugyou ** Densha,5.2,,,,,,
41236,Chiisana Tsubomi no Sono Oku ni...,6.93,,,,,,
41250,Oshiete Hokusai! The Animation,4.4,,,,,,
41260,Yarichin Kateikyoushi Netori Houkoku,6.86,,,,,,
41261,Ane wa Yanmama Junyuu-chuu,7.64,,,,,,
41265,Mars Red,4.4,,,,,,
41266,Bessatsu Olympia Kyklos,7.02,,,,,,
41271,Koisuru Asteroid: Furikaeri - KiraKira Special!,6.12,,,,,,
41276,Onigiri ni Naritai Cogimyun,4.4,,,,,,
41277,Rainbow Ruby,4.4,,,,,,
41278,Nagseo feat. Yerin Baek,4.4,,,,,,
41279,I'm Just Me,4.4,,,,,,
41280,Anne's Secret Diary,4.4,,,,,,
41282,Haritsuke,5.54,,,,,,
41283,Cardfight!! Vanguard Gaiden: If,6.41,,,,,,
41285,"Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special",5.59,,,,,,
41286,Da Wang Bu Gaoxing,6.46,,,,,,
41289,Saezuru Tori wa Habatakanai: The Storm Breaks,4.4,,,,,,
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,4.4,,,,,,
41293,Kumo no Mori no Marcus,4.4,,,,,,
41296,Valhait Rising: Kandou e.,4.4,,,,,,
41298,Go for 2020,6.03,,,,,,
41299,Cinderella Girls Gekijou: Extra Stage,4.4,,,,,,
41307,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,4.4,,,,,,
41312,Kami-tachi ni Hirowareta Otoko,6.86,,,,,,
41317,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,6.2,,,,,,
41319,A song for You! You? You!!,7.02,,,,,,
41325,Kageyama Tamio no Double Fantasy,4.4,,,,,,
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,5.88,,,,,,
41335,Kuuchuu Gunkan Atlantis,4.4,,,,,,
41339,Blue: Line Step Brush,5.92,,,,,,
41340,Uchida Shungicu no Noroi no One-Piece,5.94,,,,,,
